state,year,quarter,latitude,longitude,metric,label
assam,2024,4,26.19272184046017,92.40605133896084,1.0,morigaon district
bihar,2021,4,25.917258987241663,86.78687684429754,49.0,madhepura district
uttar-pradesh,2021,3,25.25532362351264,81.4553640434164,1.0,chitrakoot district
west-bengal,2024,1,22.606533278746955,86.82705447302818,6.0,jhargram district
uttar-pradesh,2024,1,25.165695370498632,80.74915625193516,1.0,chitrakoot district
maharashtra,2023,3,19.71140836709608,76.16098379297722,2.0,jalna district
bihar,2021,3,24.932897351638,84.9869546942003,1.0,gaya district
telangana,2023,2,17.41469464130809,78.16214369136112,19.0,rangareddy district
tamil-nadu,2024,1,11.393822181161203,77.15426837130465,2.0,erode district
odisha,2022,3,20.215531176655237,86.34274583522229,6.0,jagatsinghapur district
karnataka,2024,2,14.18671746466556,75.02022466170382,5.0,shivamogga district
andhra-pradesh,2024,2,17.74289776143216,83.09518515957033,4.0,visakhapatnam district
tamil-nadu,2021,4,8.726178098010577,77.62497342187812,2.0,tirunelveli district
kerala,2023,3,10.861498973407231,76.38109224004336,11.0,palakkad district
telangana,2022,2,18.05432554735204,79.76802433996306,3.0,warangal rural district
odisha,2023,2,20.66832424567497,86.37315358260238,1.0,jajapur district
rajasthan,2023,4,27.942117789650798,76.75096603204443,7.0,alwar district
madhya-pradesh,2022,4,22.121135228122515,77.38411971559434,1.0,harda district
gujarat,2024,2,22.05967066634945,71.40025022091972,1.0,rajkot district
tamil-nadu,2023,2,11.27113876136284,76.64704699668393,2.0,the nilgiris district
gujarat,2021,1,22.97858396045819,72.2896708557758,1.0,ahmadabad district
jharkhand,2023,2,22.77478958057129,86.34274583522229,1.0,east singhbhum district
rajasthan,2023,1,26.446111943636737,73.04643092224194,2.0,jodhpur district
telangana,2022,3,16.90887733562932,79.99199953131671,2.0,suryapet district
uttar-pradesh,2024,1,24.83095421215842,82.78324890385218,1.0,sonbhadra district
maharashtra,2024,3,19.448012295479455,76.06819901288607,1.0,jalna district
west-bengal,2024,4,22.45461914104788,86.97742455098155,4.0,jhargram district
rajasthan,2022,1,26.337544262116086,76.88939072173052,3.0,karauli district
uttar-pradesh,2024,2,29.67147304081374,77.47593338307468,7.0,saharanpur district
maharashtra,2021,4,17.28662585625468,74.04763775758458,1.0,satara district
madhya-pradesh,2020,4,24.92260294428121,78.76462279866286,1.0,tikamgarh district
karnataka,2024,2,14.465079511975748,75.81271993338781,31.0,davanagere district
karnataka,2022,4,14.170395809491598,76.84326630377865,1.0,chitradurga district
west-bengal,2022,2,24.37380751154438,87.94818457566058,1.0,birbhum district
arunachal-pradesh,2021,3,27.47523260586738,95.95682503720695,1.0,changlang district
andhra-pradesh,2021,1,13.33021169521576,79.21691744209795,1.0,chittoor district
maharashtra,2023,4,21.047205146117857,79.88008318918982,6.0,bhandara district
karnataka,2022,4,12.34451966286808,76.2652908581448,1.0,mysuru district
karnataka,2021,1,16.559411323215034,74.411524558447,3.0,belagavi district
gujarat,2021,3,20.898662795033346,73.32960372721051,2.0,tapi district
rajasthan,2021,2,23.75112781717164,74.39979763524897,1.0,banswara district
assam,2024,1,26.502531634163347,92.1892438706504,13.0,darrang district
rajasthan,2021,4,29.21215890114015,75.34704796764395,1.0,hanumangarh district
rajasthan,2022,2,25.176999441909697,72.70380468835467,3.0,jalore district
maharashtra,2024,1,17.41373817821522,75.85920524130329,3.0,solapur district
west-bengal,2023,2,22.470420130678924,87.97757867123379,16.0,howrah district
tamil-nadu,2021,4,12.201459020883595,79.04755586880428,6.0,tiruvannamalai district
maharashtra,2021,4,21.078765892473484,80.01436559032136,1.0,bhandara district
maharashtra,2024,4,18.856969887894504,73.32960372721051,4.0,raigad district
bihar,2024,3,25.927022945930485,86.21076723865,2.0,darbhanga district
karnataka,2021,3,14.664116064897076,76.12619689046856,1.0,davanagere district
bihar,2021,4,26.51862155997939,86.28187533274685,2.0,madhubani district
andhra-pradesh,2024,1,13.982872228462115,78.5149691493413,1.0,ysr district
tamil-nadu,2021,3,12.50100597489604,78.65122100952392,2.0,tirupathur district
uttar-pradesh,2021,2,25.69734566183409,79.5884368614306,1.0,hamirpur district
tamil-nadu,2023,1,10.747735915398982,79.08145229532282,45.0,thanjavur district
rajasthan,2024,2,26.435123506430568,76.45052432365895,1.0,sawai madhopur district
uttar-pradesh,2022,4,28.40107510847692,77.72803964967561,7.0,bulandshahr district
odisha,2021,2,21.62550068889312,86.05805850036016,1.0,kendujhar district
jharkhand,2020,3,23.29239077271785,85.23601887259203,18.0,ranchi district
gujarat,2023,2,21.16264382013304,73.6595075078703,2.0,tapi district
assam,2022,1,26.644929783382374,92.82281244301362,11.0,sonitpur district
jharkhand,2023,3,23.811394251012786,83.7677147582912,2.0,garhwa district
madhya-pradesh,2021,4,21.72194981377633,79.36345173950215,2.0,seoni district
gujarat,2024,4,22.35219754035298,69.6989062230504,1.0,devbhumi dwarka district
rajasthan,2023,4,26.896857111013336,77.29223320023456,40.0,bharatpur district
andhra-pradesh,2023,4,17.942897030757237,83.42699962860124,13.0,vizianagaram district
karnataka,2024,2,14.196321779021526,75.17204881855378,1.0,shivamogga district
rajasthan,2022,1,25.23249729087445,74.62247553655205,2.0,bhilwara district
gujarat,2023,2,20.790136237899983,72.94015091407597,1.0,navsari district
telangana,2022,1,17.370803220054498,80.37143260200438,1.0,khammam district
tamil-nadu,2022,3,9.283562852560804,79.11533670045316,3.0,ramanathapuram district
karnataka,2023,1,12.751411727574942,75.90567529309948,2.0,kodagu district
uttar-pradesh,2024,3,28.134303824201314,77.70514426192459,2.0,bulandshahr district
bihar,2022,1,25.595392465740957,86.1802619071185,4.0,begusarai district
bihar,2022,3,25.90044838915044,86.09882529240666,7.0,darbhanga district
maharashtra,2022,2,17.425990545254535,74.93841352452533,8.0,sangli district
west-bengal,2024,1,23.48986735681443,86.40354296597955,2.0,purulia district
andhra-pradesh,2021,1,14.000604783358508,78.17354381898866,2.0,anantapur district
maharashtra,2024,3,19.415164278126973,77.86531256086963,7.0,nanded district
telangana,2024,2,17.625287950425225,78.57176312812575,60.0,medchal malkajgiri district
uttar-pradesh,2022,1,27.306447106015387,81.27941229751191,1.0,bara banki district
rajasthan,2024,1,24.47471913505902,73.49462000920576,1.0,udaipur district
uttar-pradesh,2023,3,27.93092540592783,80.51606077297146,1.0,kheri district
telangana,2020,3,18.317510487301977,78.43540423861062,1.0,kamareddy district
rajasthan,2022,1,27.16284499727095,73.75366953292578,6.0,nagaur district
andhra-pradesh,2021,3,14.76183355400178,78.5149691493413,2.0,ysr district
maharashtra,2024,3,17.63903038091927,75.30040090996116,93.0,solapur district
bihar,2024,3,25.546825822835483,85.31879137160946,11.0,vaishali district
odisha,2023,1,19.090528509673007,83.81017376296029,6.0,rayagada district
uttar-pradesh,2020,3,26.39875976710655,83.83139232521103,1.0,deoria district
assam,2024,3,25.98795915880557,90.25730999461932,2.0,goalpara district
tamil-nadu,2023,2,10.08912167809672,77.97957528196983,2.0,madurai district
bihar,2024,4,25.35815850355398,84.0220297863084,6.0,buxar district
haryana,2023,4,28.176779280915635,77.29223320023456,42.0,palwal district
andhra-pradesh,2022,4,15.076006074232463,79.79044745099883,1.0,prakasam district
andhra-pradesh,2024,3,14.930828124049247,77.57913581303016,13.0,ananthapuramu district
assam,2022,1,26.70328215959848,91.19771575481924,6.0,baksa district
punjab,2022,4,29.869418027818146,75.54513794623247,1.0,mansa district
maharashtra,2024,2,20.64063323305538,78.48087750095107,17.0,wardha district
maharashtra,2023,2,19.44143669812692,73.176262608726,1.0,thane district
himachal-pradesh,2023,3,31.47426957686782,76.1841701109717,12.0,una district
karnataka,2021,3,13.80166083953934,74.64589869746166,1.0,udupi district
odisha,2021,2,21.96508006838216,84.97655283433251,1.0,sundargarh district
madhya-pradesh,2024,3,26.538727630936133,77.84244563141633,1.0,morena district
karnataka,2021,2,12.851973390073248,77.43003569904403,17.0,bengaluru urban district
nagaland,2024,2,25.705860201889116,94.10533069960525,3.0,kohima district
bihar,2021,3,25.87434378991224,85.99684785065263,2.0,samastipur district
odisha,2021,4,21.36812474213708,86.83709369534931,1.0,baleshwar district
uttar-pradesh,2022,1,25.248141682739625,82.61052280488536,4.0,bhadohi district
maharashtra,2022,1,18.368828971394347,76.091401111406,3.0,osmanabad district
punjab,2024,4,31.665953309109863,74.68102741545958,1.0,amritsar district
maharashtra,2022,2,18.248198300907184,76.50835619494828,11.0,latur district
uttar-pradesh,2022,2,26.158708310805128,82.49151939535457,2.0,sultanpur district
telangana,2021,3,16.9068095743412,77.80813629685755,2.0,vikarabad district
uttarakhand,2024,2,29.9674475377044,78.20773680889053,3.0,pauri garhwal district
haryana,2021,2,29.2808216328978,75.87082418808833,2.0,hisar district
karnataka,2022,1,17.130747532059413,75.94051776509095,1.0,vijayapura district
rajasthan,2022,1,27.281454852718568,77.59059696075337,1.0,bharatpur district
punjab,2023,3,31.939353577838496,75.10199417404296,1.0,gurdaspur district
bihar,2023,2,26.18747581737289,86.2209316277805,6.0,darbhanga district
uttar-pradesh,2024,2,29.3143315044558,78.18494271533844,5.0,bijnor district
west-bengal,2020,4,23.94901453771213,88.18279313910082,2.0,murshidabad district
uttar-pradesh,2023,3,26.949342367792404,79.79044745099883,25.0,kannauj district
maharashtra,2024,1,20.89095437699354,74.83316741970363,2.0,dhule district
andhra-pradesh,2022,3,13.689558238892555,78.34439723705043,2.0,chittoor district
odisha,2024,3,20.347958441130885,84.96614904724181,1.0,nayagarh district
uttar-pradesh,2024,1,29.737080017627104,77.21177329224568,5.0,saharanpur district
andhra-pradesh,2023,3,16.50328537075984,79.57720075271835,1.0,guntur district
kerala,2020,3,10.765523775169823,76.1841701109717,3.0,palakkad district
uttar-pradesh,2023,1,26.871274209712816,83.12737051811361,2.0,sant kabeer nagar district
gujarat,2020,2,24.09742233203896,73.01100959779343,1.0,sabar kantha district
rajasthan,2021,3,27.57322542464338,76.28845920608694,2.0,alwar district
gujarat,2022,1,22.092841196855783,74.04763775758458,6.0,chhotaudepur district
madhya-pradesh,2023,3,24.824844258433306,79.47601330857533,2.0,chhatarpur district
andhra-pradesh,2024,3,14.738688619563062,77.38411971559434,2.0,ananthapuramu district
telangana,2022,4,16.981109670756556,77.70514426192459,11.0,narayanpet district
haryana,2024,2,28.79243677304196,76.1030006883436,147.0,bhiwani district
bihar,2022,3,24.522661392521275,84.117124905834,4.0,aurangabad district
uttar-pradesh,2021,2,29.641355783401625,78.38991078921848,2.0,bijnor district
odisha,2023,3,20.098831989524683,84.201527993788,1.0,kandhamal district
maharashtra,2020,4,19.557555049436136,74.98516781350982,6.0,ahmednagar district
haryana,2024,4,29.42228553429393,75.5917091963611,3.0,fatehabad district
tamil-nadu,2021,4,8.443912294950815,77.91103206676378,1.0,thoothukkudi district
madhya-pradesh,2021,4,24.727727008678468,77.36115488889942,1.0,guna district
andhra-pradesh,2023,2,16.15061912678472,80.48270736163651,3.0,guntur district
maharashtra,2021,2,21.23848149799845,79.35218804024622,1.0,nagpur district
andhra-pradesh,2020,3,16.97816739181034,81.53221491659257,2.0,west godavari district
rajasthan,2021,4,26.611397907438604,71.49523722340217,2.0,jaisalmer district
andhra-pradesh,2023,4,16.07309900960284,79.81286490135668,1.0,guntur district
odisha,2022,3,22.08257575002364,86.82705447302818,1.0,mayurbhanj district
andhra-pradesh,2023,2,15.803597008286932,78.17354381898866,1.0,kurnool district
andhra-pradesh,2022,4,16.666270985289234,81.91528436444969,4.0,east godavari district
madhya-pradesh,2020,4,26.216094569758155,78.13933974759043,31.0,gwalior district
west-bengal,2024,3,23.58102982192544,86.76677559669457,2.0,purulia district
uttar-pradesh,2024,4,25.88879636267248,79.81286490135668,4.0,jalaun district
rajasthan,2023,3,28.019986003840668,75.71970391561408,2.0,jhunjhunu district
punjab,2021,2,31.07312067731833,75.04359164882531,1.0,firozepur district
maharashtra,2020,3,19.532573328675557,74.69273537601603,2.0,ahmednagar district
bihar,2022,2,25.84859201280227,87.50495720908214,13.0,purnia district
rajasthan,2024,4,25.22743860223802,71.96977180336624,2.0,sanchore district
karnataka,2024,2,14.5963289102294,75.58006776098746,19.0,haveri district
maharashtra,2024,3,20.8356616647636,76.80866171437133,1.0,akola district
andhra-pradesh,2021,3,14.810345238209262,77.06220280750642,2.0,anantapur district
kerala,2024,1,11.4646384090878,76.04499299765236,1.0,kozhikode district
uttar-pradesh,2022,2,27.5315775321966,77.93388462171518,1.0,hathras district
tamil-nadu,2022,4,8.16764838030837,77.6593393814543,3.0,tirunelveli district
rajasthan,2024,1,25.90147255146518,74.09463109843134,1.0,pali district
haryana,2023,2,28.93041336496735,77.01614358689307,33.0,sonipat district
himachal-pradesh,2023,1,31.39666890010084,76.73942370312189,3.0,bilaspur district
bihar,2024,3,26.104005780255985,84.6949770486526,5.0,siwan district
madhya-pradesh,2021,3,22.903314399380637,77.64788523069338,1.0,raisen district
karnataka,2024,3,17.349604548000723,76.42738438423395,4.0,kalaburagi district
odisha,2022,3,19.61234619362138,83.49102419766575,29.0,rayagada district
uttar-pradesh,2022,2,28.65777366366727,78.02524660458907,5.0,bulandshahr district
rajasthan,2021,3,26.68024077749544,77.57913581303016,2.0,dholpur district
puducherry,2024,3,11.931077265231416,79.6333673564944,10.0,puducherry district
maharashtra,2023,1,19.895281823711475,74.0828838592642,1.0,nashik district
chhattisgarh,2023,3,22.75410143815707,81.89344837552954,13.0,bilaspur district
rajasthan,2024,1,27.9996459068674,76.28845920608694,6.0,alwar district
madhya-pradesh,2024,1,23.97581264625904,81.98075291622037,3.0,sidhi district
uttar-pradesh,2024,4,25.15358859871897,82.39400004583915,9.0,mirzapur district
uttar-pradesh,2023,3,28.22799310015808,79.47601330857533,4.0,bareilly district
odisha,2021,2,20.604542237912764,83.7252266320834,2.0,sonepur district
uttarakhand,2023,1,28.90051131147611,79.7007211421711,18.0,udham singh nagar district
tamil-nadu,2024,3,12.957804917247532,79.25075341651123,39.0,ranipet district
odisha,2024,1,22.110889096594377,86.46426655681547,3.0,mayurbhanj district
uttar-pradesh,2023,3,29.64593857302616,78.18494271533844,5.0,bijnor district
karnataka,2023,4,12.720719150172531,77.05068964855819,4.0,mandya district
maharashtra,2020,4,18.5407092405933,75.75459198409732,1.0,osmanabad district
bihar,2024,1,25.549124202110526,84.06431275838577,5.0,buxar district
tripura,2023,3,23.39363285855223,91.43863659421125,1.0,gomati district
uttar-pradesh,2022,4,26.73983758042785,80.46046429792483,1.0,unnao district
haryana,2021,1,29.29474693402126,75.58006776098746,3.0,hisar district
rajasthan,2022,2,26.14114927302182,73.57708011349173,1.0,jodhpur district
jharkhand,2022,3,23.751680269202105,85.50457111362277,1.0,ramgarh district
west-bengal,2024,4,23.904194143009704,88.4452338874107,20.0,murshidabad district
madhya-pradesh,2024,1,25.45415410932202,78.83260157483511,4.0,niwari district
tamil-nadu,2023,2,11.620328595884056,78.5263304921143,5.0,salem district
madhya-pradesh,2024,4,23.876501776943204,76.69324379240518,3.0,rajgarh district
madhya-pradesh,2024,4,24.56632979191198,79.01364745551479,2.0,tikamgarh district
jharkhand,2023,1,24.339288757750825,84.27528308982056,3.0,palamu district
maharashtra,2022,3,18.02116015819213,75.62662797368989,1.0,solapur district
gujarat,2022,4,22.115281217341835,71.4833652349165,2.0,rajkot district
bihar,2022,4,26.112028481614875,85.27742074284158,20.0,muzaffarpur district
gujarat,2021,4,24.083620574850865,72.39622386828997,6.0,banas kantha district
maharashtra,2021,1,17.722517943876145,75.34704796764395,2.0,solapur district
rajasthan,2022,3,25.179359964444046,76.54304293421208,1.0,baran district
gujarat,2023,3,22.70908940924864,72.62103033913469,5.0,kheda district
assam,2022,4,24.676507949447,92.4554697705386,1.0,karimganj district
karnataka,2023,2,13.255762176703112,76.07980055244632,1.0,hassan district
himachal-pradesh,2022,4,30.54992969740648,77.28074229858467,5.0,sirmaur district
maharashtra,2021,3,16.126428275226424,74.29422077815647,2.0,kolhapur district
haryana,2023,3,27.97167698656128,76.13779351281505,4.0,mahendragarh district
west-bengal,2021,4,23.732276489800604,87.97757867123379,1.0,purba bardhaman district
tamil-nadu,2021,2,11.910626260031906,79.67827548785871,5.0,viluppuram district
rajasthan,2023,2,26.77690471557569,78.03666140370396,2.0,dholpur district
